"year","month","noaa.year.month","noaa.precip.anom","noaa.percent.precip.anom","mcfarland.year.month","mcfarland.precip.anom","mcfarland.percent.precip.anom","serc.year.month","serc.precip.anom","serc.percent.precip.anom"
1993,3,1993-03-01,0.810918714224609,17.9539641769568,NA,NA,NA,NA,NA,NA
1993,4,1993-04-01,2.95432038531738,69.9471168222576,NA,NA,NA,NA,NA,NA
1993,5,1993-05-01,-2.50577499054395,-65.8343768816826,NA,NA,NA,NA,NA,NA
1993,6,1993-06-01,0.982480076552734,29.6111965385101,NA,NA,NA,NA,NA,NA
1993,7,1993-07-01,-1.04865452481152,-33.6371833041113,NA,NA,NA,NA,NA,NA
1993,8,1993-08-01,-2.39986173207129,-77.8933918649928,NA,NA,NA,NA,NA,NA
1993,9,1993-09-01,1.01225755941406,25.0016618141693,NA,NA,NA,NA,NA,NA
1993,10,1993-10-01,1.29833862248535,30.4442095441156,NA,NA,NA,NA,NA,NA
1993,11,1993-11-01,0.396473823839844,7.5757633638819,NA,NA,NA,NA,NA,NA
1993,12,1993-12-01,3.35688773176367,70.6975253551141,NA,NA,NA,NA,NA,NA
1994,1,1994-01-01,0.917306797633789,20.2410420075873,NA,NA,NA,NA,NA,NA
1994,2,1994-02-01,-2.57665385817383,-67.0306369129242,NA,NA,NA,NA,NA,NA
1994,3,1994-03-01,2.42624623512305,53.7177613807172,NA,NA,NA,NA,NA,NA
1994,4,1994-04-01,0.0976043987939459,2.3109024731158,NA,NA,NA,NA,NA,NA
1994,5,1994-05-01,1.39540206687793,36.6614823433842,NA,NA,NA,NA,NA,NA
1994,6,1994-06-01,0.447831042763672,13.4972844129824,NA,NA,NA,NA,NA,NA
1994,7,1994-07-01,-1.30102301738965,-41.7322852124909,NA,NA,NA,NA,NA,NA
1994,8,1994-08-01,-0.590029000333008,-19.1508367004886,NA,NA,NA,NA,NA,NA
1994,9,1994-09-01,1.42683547767578,35.2412859213003,NA,NA,NA,NA,NA,NA
1994,10,1994-10-01,0.282597731958008,6.62651824371686,NA,NA,NA,NA,NA,NA
1994,11,1994-11-01,1.16103809005078,22.1849446238125,NA,NA,NA,NA,NA,NA
1994,12,1994-12-01,-1.15963937497461,-24.4225129542783,NA,NA,NA,NA,NA,NA
1995,1,1995-01-01,1.52754334763379,33.7063555482445,NA,NA,NA,NA,NA,NA
1995,2,1995-02-01,0.233156345146485,6.06547063583273,NA,NA,NA,NA,NA,NA
1995,3,1995-03-01,-1.42533372366602,-31.5572820876102,NA,NA,NA,NA,NA,NA
1995,4,1995-04-01,-0.740163647104492,-17.5242716899996,NA,NA,NA,NA,NA,NA
1995,5,1995-05-01,0.914694683772461,24.0318283845892,NA,NA,NA,NA,NA,NA
1995,6,1995-06-01,0.081658354873047,2.46112023323805,NA,NA,NA,NA,NA,NA
1995,7,1995-07-01,0.434414066399414,13.9344896108543,NA,NA,NA,NA,NA,NA
1995,8,1995-08-01,-2.53450439828223,-82.2635494539736,NA,NA,NA,NA,NA,NA
1995,9,1995-09-01,-2.03104348111328,-50.1645670831648,NA,NA,NA,NA,NA,NA
1995,10,1995-10-01,0.45307334074707,10.6239308341241,NA,NA,NA,NA,NA,NA
1995,11,1995-11-01,5.26183385762891,100.542345467833,NA,NA,NA,NA,NA,NA
1995,12,1995-12-01,0.164372474341796,3.46175627576219,NA,NA,NA,NA,NA,NA
1996,1,1996-01-01,0.101146169899414,2.23186384219724,NA,NA,NA,NA,NA,NA
1996,2,1996-02-01,-0.806998621064453,-20.9937517940963,NA,NA,NA,NA,NA,NA
1996,3,1996-03-01,-0.683184270248046,-15.1258883278114,NA,NA,NA,NA,NA,NA
1996,4,1996-04-01,2.09329168463379,49.5612184568162,NA,NA,NA,NA,NA,NA
1996,5,1996-05-01,1.2461878499834,32.7411682576381,NA,NA,NA,NA,NA,NA
1996,6,1996-06-01,1.51908992586914,45.7842061412708,NA,NA,NA,NA,NA,NA
1996,7,1996-07-01,4.12932101981738,132.454230424535,NA,NA,NA,NA,NA,NA
1996,8,1996-08-01,-2.40535970502051,-78.0718420463818,NA,NA,NA,NA,NA,NA
1996,9,1996-09-01,4.23510778646484,104.602560523272,NA,NA,NA,NA,NA,NA
1996,10,1996-10-01,-0.61426391130371,-14.4036223734299,NA,NA,NA,NA,NA,NA
1996,11,1996-11-01,-2.74013896737109,-52.3581713413206,NA,NA,NA,NA,NA,NA
1996,12,1996-12-01,5.26476123986914,110.878176747579,NA,NA,NA,NA,NA,NA
1997,1,1997-01-01,1.69840343005566,37.4765076005807,NA,NA,NA,NA,NA,NA
1997,2,1997-02-01,-0.886892241962891,-23.0721529255146,NA,NA,NA,NA,NA,NA
1997,3,1997-03-01,0.55382119596289,12.2617541540705,NA,NA,NA,NA,NA,NA
1997,4,1997-04-01,-0.00631882415527318,-0.149605822565759,NA,NA,NA,NA,NA,NA
1997,5,1997-05-01,-0.0581389493330078,-1.52748810900352,NA,NA,NA,NA,NA,NA
1997,6,1997-06-01,-1.09982911875977,-33.1480067347949,NA,NA,NA,NA,NA,NA
1997,7,1997-07-01,-0.91320446397168,-29.2924173042299,NA,NA,NA,NA,NA,NA
1997,8,1997-08-01,-0.0620698077548827,-2.01462767367975,NA,NA,NA,NA,NA,NA
1997,9,1997-09-01,-1.92081489058594,-47.4420406698156,NA,NA,NA,NA,NA,NA
1997,10,1997-10-01,-2.84417253425293,-66.6918345590473,NA,NA,NA,NA,NA,NA
1997,11,1997-11-01,0.685444206261718,13.0973668210698,NA,NA,NA,NA,NA,NA
1997,12,1997-12-01,-0.69980891013086,-14.7382820401079,NA,NA,NA,NA,NA,NA
1998,1,1998-01-01,4.67595947937207,103.178448575643,NA,NA,NA,NA,NA,NA
1998,2,1998-02-01,1.79854074114258,46.7883301477185,1998-02-01,NA,NA,NA,NA,NA
1998,3,1998-03-01,1.05698183922461,23.4018696871217,1998-03-01,NA,NA,NA,NA,NA
1998,4,1998-04-01,-0.758310802573242,-17.9539275966077,1998-04-01,NA,NA,NA,NA,NA
1998,5,1998-05-01,-0.966419459489258,-25.3907965247896,1998-05-01,NA,NA,NA,NA,NA
1998,6,1998-06-01,2.80884517450195,84.6564408718152,1998-06-01,NA,NA,NA,NA,NA
1998,7,1998-07-01,-1.27895423086621,-41.0243954356155,1998-07-01,NA,NA,NA,NA,NA
1998,8,1998-08-01,-0.0722968063876954,-2.34656996913062,1998-08-01,NA,NA,NA,NA,NA
1998,9,1998-09-01,-2.96804417164062,-73.3074660087782,1998-09-01,NA,NA,NA,NA,NA
1998,10,1998-10-01,3.14361982316895,73.7134511491209,1998-10-01,NA,NA,NA,NA,NA
1998,11,1998-11-01,-2.25235726942187,-43.0377105827598,1998-11-01,NA,NA,NA,NA,NA
1998,12,1998-12-01,-2.65020520202539,-55.814481876642,1998-12-01,NA,NA,NA,NA,NA
1999,1,1999-01-01,1.79563681179394,39.6220329246937,1999-01-01,2.000788482,79.8052763819094,NA,NA,NA
1999,2,1999-02-01,-0.0869179541699219,-2.26113639932507,1999-02-01,-0.2049213705,-8.18331892146845,NA,NA,NA
1999,3,1999-03-01,2.80460673717383,62.0947673378316,1999-03-01,-0.654331062000001,-21.220633299285,NA,NA,NA
1999,4,1999-04-01,-3.87681488567871,-91.7882925137465,1999-04-01,-3.592915326,-95.4003763328455,NA,NA,NA
1999,5,1999-05-01,-1.29041538986035,-33.9031610701599,1999-05-01,-1.151575425,-31.8454001088732,NA,NA,NA
1999,6,1999-06-01,-1.45416001875977,-43.8272685030146,1999-06-01,-3.065355986,-69.2951228195087,NA,NA,NA
1999,7,1999-07-01,-1.49825799102246,-48.058895936133,1999-07-01,-1.742520626,-56.699974378683,NA,NA,NA
1999,8,1999-08-01,-1.6423717807041,-53.3071997410351,1999-08-01,-1.6218512695,-59.2776458738039,NA,NA,NA
1999,9,1999-09-01,4.30754261888672,106.391622177527,1999-09-01,3.51437197649999,97.4136519888687,NA,NA,NA
1999,10,1999-10-01,0.685372309692383,16.0710140256532,1999-10-01,-1.1730321295,-23.3146836730701,NA,NA,NA
1999,11,1999-11-01,0.0161525062617187,0.308639707881023,1999-11-01,-0.775000418499997,-16.0844874780406,NA,NA,NA
1999,12,1999-12-01,-0.614378868919922,-12.9390879689301,1999-12-01,-1.1372053385,-26.9738992389223,NA,NA,NA
2000,1,2000-01-01,0.327139771266602,7.21857711034134,2000-01-01,-0.0346456879999977,-1.3819095477386,NA,NA,NA
2000,2,2000-02-01,-0.738869893330078,-19.2214097320783,2000-02-01,-1.3387802505,-53.462778083484,NA,NA,NA
2000,3,2000-03-01,-1.08868861077539,-24.1038663615159,2000-03-01,-1.174016382,-38.0745658835546,NA,NA,NA
2000,4,2000-04-01,2.51455944410645,59.5352433905131,2000-04-01,0.407086834000002,10.8091156178131,NA,NA,NA
2000,5,2000-05-01,0.41980022361621,11.0294364980332,2000-05-01,-0.753937414999997,-20.8492106695699,NA,NA,NA
2000,6,2000-06-01,-1.28487627823242,-38.7251863019,2000-06-01,-2.998426816,-67.7821288714845,NA,NA,NA
2000,7,2000-07-01,0.79385846571582,25.4642135202754,2000-07-01,1.115748634,36.3054060978734,NA,NA,NA
2000,8,2000-08-01,-1.37939181586035,-44.771540715156,2000-08-01,-0.6100396995,-22.2965680984243,NA,NA,NA
2000,9,2000-09-01,-2.21451429869141,-54.6960969208008,2000-09-01,-1.2021660035,-33.3224204725269,NA,NA,NA
2000,10,2000-10-01,1.20306605627441,28.2102022371627,2000-10-01,-1.1690951195,-23.2364333502876,NA,NA,NA
2000,11,2000-11-01,-1.64527340321094,-31.437641584756,2000-11-01,-2.3576784385,-48.9316501205213,NA,NA,NA
2000,12,2000-12-01,0.391135022974609,8.23747483193081,2000-12-01,-1.6608276685,-39.3939393939394,NA,NA,NA
2001,1,2001-01-01,-2.86775922267871,-63.2791940969124,2001-01-01,-2.081890888,-83.0402010050251,NA,NA,NA
2001,2,2001-02-01,-0.84752214196289,-22.0479552553643,2001-02-01,-1.9490168005,-77.8319314519299,NA,NA,NA
2001,3,2001-03-01,0.218367951333985,4.83472672029109,2001-03-01,-1.937796322,-62.8447395301328,NA,NA,NA
2001,4,2001-04-01,-2.65711073294434,-62.910317977231,2001-04-01,-2.986615786,-79.3016934978047,NA,NA,NA
2001,5,2001-05-01,-2.21445931896191,-58.1806227390137,2001-05-01,-2.135827925,-59.0636908002177,NA,NA,NA
2001,6,2001-06-01,-1.02854770723633,-30.9996396212663,2001-06-01,-1.029921816,-23.2823068707726,NA,NA,NA
2001,7,2001-07-01,-2.2187231315498,-71.1689073104665,2001-07-01,-2.305513056,-75.0192159877018,NA,NA,NA
2001,8,2001-08-01,-2.00812154759863,-65.1785044651854,2001-08-01,-1.7438985795,-63.7383984459314,NA,NA,NA
2001,9,2001-09-01,-2.06687642369141,-51.049601829325,2001-09-01,-1.9895680035,-55.1481420854477,NA,NA,NA
2001,10,2001-10-01,-2.73828849577637,-64.2090031936928,2001-10-01,-3.4525609195,-68.6216205641848,NA,NA,NA
2001,11,2001-11-01,-2.38972969842578,-45.6626026999142,2001-11-01,-3.4639782485,-71.8919802263349,NA,NA,NA
2001,12,2001-12-01,-1.20612223718164,-25.4014623836455,2001-12-01,-2.5466549185,-60.4052855208479,NA,NA,NA
2002,1,2002-01-01,-0.943314900999024,-20.8149297342577,2002-01-01,-0.731496458,-29.177135678392,NA,NA,NA
2002,2,2002-02-01,0.370567221513672,9.64016055098634,2002-02-01,-0.252165490500001,-10.0699630532191,NA,NA,NA
2002,3,2002-03-01,1.23061013180273,27.2460480127318,2002-03-01,0.837795727999998,27.170582226762,NA,NA,NA
2002,4,2002-04-01,1.76968022789551,41.899324884951,2002-04-01,0.229921383999999,6.10495504913231,NA,NA,NA
2002,5,2002-05-01,-0.340842411540039,-8.95497315731349,2002-05-01,-1.399607055,-38.704409363092,NA,NA,NA
2002,6,2002-06-01,1.70529050624023,51.3961489302777,2002-06-01,-2.010237306,-45.4432182271271,NA,NA,NA
2002,7,2002-07-01,-0.460063840338867,-14.757244986716,2002-07-01,-1.281890456,-41.7115039713041,NA,NA,NA
2002,8,2002-08-01,-1.99789454896582,-64.8465621697346,2002-08-01,-1.7005914695,-62.1555507590474,NA,NA,NA
2002,9,2002-09-01,0.789416641835938,19.4977332854731,2002-09-01,0.5537404565,15.3489387242866,NA,NA,NA
2002,10,2002-10-01,0.132191646801758,3.0997076768082,2002-10-01,-1.4604338595,-29.0269572361987,NA,NA,NA
2002,11,2002-11-01,2.15317229952344,41.1424988032608,2002-11-01,-1.3379928485,-27.7689259304654,NA,NA,NA
2002,12,2002-12-01,-0.406109502025391,-8.55284391691837,2002-12-01,0.6777562715,16.0760143810991,NA,NA,NA
2003,1,2003-01-01,-2.60554820510059,-57.4933171849113,2003-01-01,-2.227560258,-88.8505025125628,NA,NA,NA
2003,2,2003-02-01,-0.206989069697265,-5.38473925467615,2003-02-01,-1.4687015805,-58.6510494457983,NA,NA,NA
2003,3,2003-03-01,-0.338695895248047,-7.49882061358057,2003-03-01,0.180315057999997,5.84780388151165,NA,NA,NA
2003,4,2003-04-01,-1.70004051878418,-40.2505203433424,2003-04-01,-2.340946146,-62.1576416475016,NA,NA,NA
2003,5,2003-05-01,-1.77350650948926,-46.5954430818578,2003-05-01,-1.147638415,-31.7365269461078,NA,NA,NA
2003,6,2003-06-01,-0.126188091025391,-3.80321235345854,2003-06-01,-1.506300026,-34.0512637949449,NA,NA,NA
2003,7,2003-07-01,-0.320307674811523,-10.2743541523223,2003-07-01,-0.943307596000001,-30.6943376889572,NA,NA,NA
2003,8,2003-08-01,-1.86206001449316,-60.4377195763967,2003-08-01,-1.6887804395,-61.7238650262608,NA,NA,NA
2003,9,2003-09-01,0.165800409414063,4.09508995637501,2003-09-01,0.278149756499999,7.70993615976425,NA,NA,NA
2003,10,2003-10-01,4.11133995695801,96.4051234316083,2003-10-01,2.8545291005,56.7353965335108,NA,NA,NA
2003,11,2003-11-01,0.0212660055781253,0.406347698807851,2003-11-01,0.3352364015,6.95755198758017,NA,NA,NA
2003,12,2003-12-01,0.155298896607421,3.27066275605114,2003-12-01,-1.4954732485,-35.4718214502498,NA,NA,NA
2004,1,2004-01-01,-3.83940098752246,-84.7191766951665,2004-01-01,-2.140946038,-85.3957286432161,NA,NA,NA
2004,2,2004-02-01,-2.36446286022461,-61.5105715403073,2004-02-01,-2.1813003905,-87.1079317663706,NA,NA,NA
2004,3,2004-03-01,-3.44578111145898,-76.2905449727154,2004-03-01,-2.500788752,-81.1031664964249,NA,NA,NA
2004,4,2004-04-01,-0.920481780893554,-21.7935221179487,2004-04-01,-2.049607406,-54.4219109345599,NA,NA,NA
2004,5,2004-05-01,-0.656956632438477,-17.26026107615,2004-05-01,-0.785433495000002,-21.720195971693,NA,NA,NA
2004,6,2004-06-01,-0.897057724814453,-27.036632324466,2004-06-01,-1.813386806,-40.9932360270559,NA,NA,NA
2004,7,2004-07-01,1.1623764427666,37.2849861881332,2004-07-01,-0.396063206000001,-12.8875224186524,NA,NA,NA
2004,8,2004-08-01,2.01155028345605,65.2897924873971,2004-08-01,1.9017726805,69.5085977408446,NA,NA,NA
2004,9,2004-09-01,-1.34521941490234,-33.2254578535438,2004-09-01,-3.6076791135,-100,NA,NA,NA
2004,10,2004-10-01,-1.58236851872559,-37.1043100203522,2004-10-01,-4.4879945495,-89.2014554560038,NA,NA,NA
2004,11,2004-11-01,0.130341175207031,2.49053995639725,2004-11-01,-0.255315098500001,-5.29885198349472,NA,NA,NA
2004,12,2004-12-01,0.212008757447265,4.46499725424522,2004-12-01,-1.9009852785,-45.0903487883457,NA,NA,NA
2005,1,2005-01-01,-1.20748673410449,-26.6440734677416,2005-01-01,-1.459843308,-58.2286432160804,NA,NA,NA
2005,2,2005-02-01,-1.03652937985352,-26.9649042265157,2005-02-01,-1.4372055005,-57.3932866912978,NA,NA,NA
2005,3,2005-03-01,1.07509054733008,23.8028014832604,2005-03-01,2.298426438,74.5403472931563,NA,NA,NA
2005,4,2005-04-01,3.18854172242676,75.4925909389029,2005-04-01,3.147245794,83.5667990800753,NA,NA,NA
2005,5,2005-05-01,7.62375957635059,200.299493409761,2005-05-01,3.773624085,104.354926510615,NA,NA,NA
2005,6,2005-06-01,-1.02028152413086,-30.750503197637,2005-06-01,-2.317324086,-52.3851904592382,NA,NA,NA
2005,7,2005-07-01,-1.57265363897168,-50.4452491038226,2005-07-01,-1.959056176,-63.7458365359979,NA,NA,NA
2005,8,2005-08-01,0.535978928084961,17.3965091899972,2005-08-01,0.527756190499998,19.2891574933448,NA,NA,NA
2005,9,2005-09-01,-1.21726658990234,-30.0651621075982,2005-09-01,-0.257283603500001,-7.1315545370219,NA,NA,NA
2005,10,2005-10-01,10.1530739650635,238.075264769984,2005-10-01,7.77972861050003,154.626550334521,NA,NA,NA
2005,11,2005-11-01,0.193317956261718,3.69389100254863,2005-11-01,0.398228561499999,8.26490174449481,NA,NA,NA
2005,12,2005-12-01,0.0151582574472648,0.319239538479984,2005-12-01,-1.0387800885,-24.6393052248214,NA,NA,NA
2006,1,2006-01-01,-0.414586761155274,-9.14815857680324,2006-01-01,-0.727559448,-29.0201005025126,NA,NA,NA
2006,2,2006-02-01,-0.823108066279297,-21.4128326767066,2006-02-01,-0.7994098805,-31.9235909126641,NA,NA,NA
2006,3,2006-03-01,-3.10682915677148,-68.7860551324633,2006-03-01,-2.485040712,-80.5924412665986,NA,NA,NA
2006,4,2006-04-01,-1.35555214378418,-32.0943404212904,2006-04-01,-2.640158906,-70.1024461634957,NA,NA,NA
2006,5,2006-05-01,2.11667460203418,55.611518995947,2006-05-01,1.301181805,35.9825802939575,NA,NA,NA
2006,6,2006-06-01,7.73995019950195,233.276167146206,2006-06-01,6.47401924400001,146.351014595942,NA,NA,NA
2006,7,2006-07-01,3.27459768671191,105.037684031302,2006-07-01,1.533071694,49.8847040737894,NA,NA,NA
2006,8,2006-08-01,-0.480569357071289,-15.5980558164714,2006-08-01,1.3584653005,49.6510540326642,NA,NA,NA
2006,9,2006-09-01,-0.833408114902343,-20.5842748697612,2006-09-01,-0.7100397535,-19.6813444644514,NA,NA,NA
2006,10,2006-10-01,4.1700106333252,97.7808680443646,2006-10-01,1.5986229105,31.7735435658672,NA,NA,NA
2006,11,2006-11-01,1.57834577110547,30.1587982592991,2006-11-01,3.0517733015,63.3370102545248,NA,NA,NA
2006,12,2006-12-01,0.335232556763671,7.06014441811779,2006-12-01,-0.475787658499999,-11.285427464164,NA,NA,NA
2007,1,2007-01-01,-0.521662667893555,-11.5108663773785,2007-01-01,1.315748742,52.4811557788945,NA,NA,NA
2007,2,2007-02-01,-1.25817842916992,-32.7310170862977,2007-02-01,-0.0868110704999983,-3.46670859209175,NA,NA,NA
2007,3,2007-03-01,0.979817981119141,21.6934405685434,2007-03-01,0.861417787999998,27.9366700715015,NA,NA,NA
2007,4,2007-04-01,5.07361594410644,120.124008525757,2007-04-01,4.529136304,120.259251515785,NA,NA,NA
2007,5,2007-05-01,-0.220732848649414,-5.79932739491442,2007-05-01,-0.250000135000001,-6.91344583560155,NA,NA,NA
2007,6,2007-06-01,-0.670679649814453,-20.2137706392145,2007-06-01,-2.695277046,-60.9291562833749,NA,NA,NA
2007,7,2007-07-01,0.122990423821289,3.94510425773503,2007-07-01,-0.348819086000001,-11.3502434025109,NA,NA,NA
2007,8,2007-08-01,-0.486067330020508,-15.7765059978603,2007-08-01,-0.487992389499999,-17.8358155262968,NA,NA,NA
2007,9,2007-09-01,-0.421213933164062,-10.403526464628,2007-09-01,-0.678543673499998,-18.8083155999345,NA,NA,NA
2007,10,2007-10-01,0.846389867114258,19.8466486509634,2007-10-01,-0.491929399500002,-9.77737783168359,NA,NA,NA
2007,11,2007-11-01,1.1917575333125,22.7719272159217,2007-11-01,2.2053161515,45.769497895984,NA,NA,NA
2007,12,2007-12-01,0.473027906763671,9.96217481915345,2007-12-01,0.0517716815000009,1.22799645141712,NA,NA,NA
2008,1,2008-01-01,-0.410242209104492,-9.05229287430233,2008-01-01,-0.207874127999998,-8.2914572864321,NA,NA,NA
2008,2,2008-02-01,3.74655329651367,97.4651107663779,2008-02-01,4.8777585395,194.788145586039,NA,NA,NA
2008,3,2008-03-01,2.33689456285742,51.7394906923386,2008-03-01,2.483465908,80.5413687436159,NA,NA,NA
2008,4,2008-04-01,-0.335851174838867,-7.95168373684121,2008-04-01,-0.0771653959999989,-2.04892326991425,NA,NA,NA
2008,5,2008-05-01,-2.4742866000166,-65.0070805054326,2008-05-01,-1.190945525,-32.9341317365269,NA,NA,NA
2008,6,2008-06-01,-0.57463813633789,-17.3191530288616,2008-06-01,-2.762206216,-62.442150231399,NA,NA,NA
2008,7,2008-07-01,1.27183608602832,40.7960701511369,2008-07-01,0.501575074,16.3207788880348,NA,NA,NA
2008,8,2008-08-01,2.36745752535059,76.8416339497602,2008-08-01,1.1183076905,40.8734441326714,NA,NA,NA
2008,9,2008-09-01,6.46659275130859,159.717814457973,2008-09-01,5.9395701365,164.636874556665,NA,NA,NA
2008,10,2008-10-01,-0.922919343725586,-21.6411569417179,2008-10-01,-2.1415365895,-42.5642630775852,NA,NA,NA
2008,11,2008-11-01,-0.16927912684375,-3.23456059467581,2008-11-01,0.339173411500003,7.0392613473874,NA,NA,NA
2008,12,2008-12-01,0.307281323658203,6.47147921121129,2008-12-01,0.473031751499995,11.220058831769,NA,NA,NA
2009,1,2009-01-01,-1.7201054287334,-37.9553779937989,2009-01-01,0.339370262000001,13.5364321608041,NA,NA,NA
2009,2,2009-02-01,-0.595192096748047,-15.4836883518519,2009-02-01,0.299015909500001,11.9408851505385,2009-02-01,NA,NA
2009,3,2009-03-01,-1.27808032229883,-28.2970511338709,2009-03-01,-0.146456772,-4.7497446373851,2009-03-01,NA,NA
2009,4,2009-04-01,0.28384342652832,6.72033724347517,2009-04-01,2.308662664,61.3004390549864,2009-04-01,NA,NA
2009,5,2009-05-01,1.03438132566699,27.1763627182474,2009-05-01,2.017717625,55.7974959172564,2009-05-01,NA,NA
2009,6,2009-06-01,6.28010381571289,189.277515959216,2009-06-01,4.39921497399999,99.448202207191,2009-06-01,NA,NA
2009,7,2009-07-01,3.45134021571582,110.706968533559,2009-07-01,1.513386644,49.2441711503971,2009-07-01,NA,NA
2009,8,2009-08-01,2.42928088550684,78.8482625628616,2009-08-01,2.6813006605,97.9998561047557,2009-08-01,NA,NA
2009,9,2009-09-01,-1.54206991490234,-38.0874513088448,2009-09-01,-1.4383866035,-39.8701369564031,2009-09-01,NA,NA
2009,10,2009-10-01,2.42592289279785,56.8844703586087,2009-10-01,0.795472870499997,15.8104777182205,2009-10-01,NA,NA
2009,11,2009-11-01,-1.14368910184375,-21.8534427153477,2009-11-01,-0.782874438500002,-16.247906197655,NA,NA,NA
2009,12,2009-12-01,0.421431545240234,8.87553285537281,2009-12-01,0.669882251499999,15.889246859971,NA,NA,NA
2010,1,2010-01-01,-1.43663301926074,-31.7003529978775,2010-01-01,0.843307542,33.6369346733668,NA,NA,NA
2010,2,2010-02-01,-0.804614884541015,-20.9317398257864,2010-02-01,0.944685549499999,37.7250216177973,NA,NA,NA
2010,3,2010-03-01,3.13217827233008,69.3472915482386,2010-03-01,4.011025788,130.081716036772,2010-03-01,NA,NA
2010,4,2010-04-01,-2.43192452620605,-57.5787615259521,2010-04-01,-1.864567936,-49.5086765628266,2010-04-01,NA,NA
2010,5,2010-05-01,-1.28257212775098,-33.6970945735115,2010-05-01,-0.769685454999999,-21.2847033206315,2010-05-01,NA,NA
2010,6,2010-06-01,1.63362462108398,49.2361940761152,2010-06-01,6.77323200400001,153.11498754005,2010-06-01,NA,NA
2010,7,2010-07-01,0.349368498821289,11.206524129237,2010-07-01,6.816539114,221.803740712273,2010-07-01,NA,NA
2010,8,2010-08-01,-0.798682840860351,-25.9232082697059,2010-08-01,-1.2596463495,-46.0392834016835,2010-08-01,NA,NA
2010,9,2010-09-01,1.19730471888672,29.5721255837716,2010-09-01,0.561614476499999,15.5671959404157,2010-09-01,NA,NA
2010,10,2010-10-01,3.78261500090332,88.6969868398218,2010-10-01,2.48445016049999,49.3798661919479,2010-10-01,NA,NA
2010,11,2010-11-01,0.442918238683593,8.46321639425483,2010-11-01,2.98878114149999,62.0296604976099,2010-11-01,NA,NA
2010,12,2010-12-01,2.88640734729101,60.7890024707744,2010-12-01,3.5124034715,83.3123219872064,2010-12-01,NA,NA
2011,1,2011-01-01,-2.10515577199512,-46.4517940163343,2011-01-01,0.237008001999999,9.45351758793967,2011-01-01,NA,NA
2011,2,2011-02-01,-1.41723517106445,-36.8688156814265,2011-02-01,0.472244349500001,18.8585803002909,2011-02-01,NA,NA
2011,3,2011-03-01,0.417602187857423,9.2458277130527,2011-03-01,0.660630277999999,21.4249233912155,2011-03-01,NA,NA
2011,4,2011-04-01,0.509837027895508,12.0710097414464,2011-04-01,-0.297637956000001,-7.90298975538369,2011-04-01,NA,NA
2011,5,2011-05-01,0.337522866194336,8.86775854299673,2011-05-01,-1.183071505,-32.7163854109962,2011-05-01,NA,NA
2011,6,2011-06-01,-0.852958599130859,-25.7075184737555,2011-06-01,-3.305513596,-74.7241011035956,2011-06-01,NA,NA
2011,7,2011-07-01,-1.28091504639355,-41.0872915656166,2011-07-01,-1.813386806,-59.0058929028952,2011-07-01,NA,NA
2011,8,2011-08-01,3.91903931792871,127.202022202447,2011-08-01,2.0671271005,75.5521979998561,2011-08-01,NA,NA
2011,9,2011-09-01,-1.93577091490234,-47.8114382194468,2011-09-01,-2.7061038235,-75.0095487532056,2011-09-01,NA,NA
2011,10,2011-10-01,3.37238163469238,79.0775929878496,2011-10-01,0.929331210499997,18.4709886928283,2011-10-01,NA,NA
2011,11,2011-11-01,-2.16139080789844,-41.2995368494301,2011-11-01,-1.8655521885,-38.7179801446255,2011-11-01,NA,NA
2011,12,2011-12-01,0.200205416919921,4.21641373496008,2011-12-01,-0.491535698499998,-11.6589625064201,2011-12-01,NA,NA
2012,1,2012-01-01,-1.97247392131152,-43.5240724293379,2012-01-01,0.0204724520000004,0.816582914572879,2012-01-01,NA,NA
2012,2,2012-02-01,-1.9802199115918,-51.5146423259689,2012-02-01,-1.0435045005,-41.6712522600424,2012-02-01,NA,NA
2012,3,2012-03-01,-2.64380756077539,-58.5346291857577,2012-03-01,-1.355118842,-43.9479060265577,2012-03-01,NA,NA
2012,4,2012-04-01,0.570430072426758,13.5056235313073,2012-04-01,0.741732684,19.6947522475434,2012-04-01,NA,NA
2012,5,2012-05-01,2.78200622361621,73.0918166650622,2012-05-01,2.179135035,60.2612955906369,2012-05-01,NA,NA
2012,6,2012-06-01,4.10175310692383,123.623695075558,2012-06-01,2.666930574,60.2883588465646,2012-06-01,NA,NA
2012,7,2012-07-01,-1.74905014170605,-56.1034342890215,2012-07-01,-2.096851526,-68.2295669997438,2012-07-01,NA,NA
2012,8,2012-08-01,2.29583008755762,74.5167899782378,2012-08-01,2.2994106905,84.0420174113246,2012-08-01,NA,NA
2012,9,2012-09-01,2.55399682699219,63.0809464933822,2012-09-01,2.1561035265,59.7642822065805,2012-09-01,NA,NA
2012,10,2012-10-01,1.67039375695801,39.1683777077084,2012-10-01,-1.1494100695,-22.8451817363747,2012-10-01,NA,NA
2012,11,2012-11-01,-3.95745938358203,-75.6185503542906,2012-11-01,-3.8537422385,-79.9812068472444,2012-11-01,NA,NA
2012,12,2012-12-01,1.1088319533457,23.3524864100928,2012-12-01,-2.7868125285,-66.1016949152542,2012-12-01,NA,NA
2013,1,2013-01-01,-3.38153133820606,-74.6159496944302,2013-01-01,-1.617323708,-64.5100502512563,2013-01-01,NA,NA
2013,2,2013-02-01,-1.25541021901367,-32.6590031876152,2013-02-01,0.365945079499999,14.6136310038519,2013-02-01,NA,NA
